wordpair_id,gameID,clueOption,clueOption_word,Method,In/Out
jump-leap,464255-486078,8,,swow,
jump-leap,464313-456825,1,airborne,glove,Out
jump-leap,464313-456825,1,airborne,num_unique,In
jump-leap,464313-456825,1,airborne,swow,Out
jump-leap,464313-456825,2,dunk,glove,Out
jump-leap,464313-456825,2,dunk,num_unique,Out
jump-leap,464313-456825,2,dunk,swow,Out
jump-leap,464313-456825,3,springboard,glove,Out
jump-leap,464313-456825,3,springboard,num_unique,Out
jump-leap,464313-456825,3,springboard,swow,Out
jump-leap,464313-456825,4,,glove,
jump-leap,464313-456825,4,,num_unique,
jump-leap,464313-456825,4,,swow,
jump-leap,464313-456825,5,,glove,
jump-leap,464313-456825,5,,num_unique,
jump-leap,464313-456825,5,,swow,
jump-leap,464313-456825,6,,glove,
jump-leap,464313-456825,6,,num_unique,
jump-leap,464313-456825,6,,swow,
jump-leap,464313-456825,7,,glove,
jump-leap,464313-456825,7,,num_unique,
jump-leap,464313-456825,7,,swow,
jump-leap,464313-456825,8,,glove,
jump-leap,464313-456825,8,,num_unique,
jump-leap,464313-456825,8,,swow,
jump-leap,464439-476054,1,frolic,glove,Out
jump-leap,464439-476054,1,frolic,num_unique,In
jump-leap,464439-476054,1,frolic,swow,In
jump-leap,464439-476054,2,happy,glove,Out
jump-leap,464439-476054,2,happy,num_unique,Out
jump-leap,464439-476054,2,happy,swow,Out
jump-leap,464439-476054,3,skip,glove,Out
jump-leap,464439-476054,3,skip,num_unique,Out
jump-leap,464439-476054,3,skip,swow,In
jump-leap,464439-476054,4,,glove,
jump-leap,464439-476054,4,,num_unique,
jump-leap,464439-476054,4,,swow,
jump-leap,464439-476054,5,,glove,
jump-leap,464439-476054,5,,num_unique,
jump-leap,464439-476054,5,,swow,
jump-leap,464439-476054,6,,glove,
jump-leap,464439-476054,6,,num_unique,
jump-leap,464439-476054,6,,swow,
jump-leap,464439-476054,7,,glove,
jump-leap,464439-476054,7,,num_unique,
jump-leap,464439-476054,7,,swow,
jump-leap,464439-476054,8,,glove,
jump-leap,464439-476054,8,,num_unique,
jump-leap,464439-476054,8,,swow,
jump-leap,465668-490018,1,legs,glove,Out
jump-leap,465668-490018,1,legs,num_unique,In
jump-leap,465668-490018,1,legs,swow,Out
jump-leap,465668-490018,2,squat,glove,Out
jump-leap,465668-490018,2,squat,num_unique,Out
jump-leap,465668-490018,2,squat,swow,Out
jump-leap,465668-490018,3,movement,glove,Out
jump-leap,465668-490018,3,movement,num_unique,Out
jump-leap,465668-490018,3,movement,swow,Out
jump-leap,465668-490018,4,,glove,
jump-leap,465668-490018,4,,num_unique,
jump-leap,465668-490018,4,,swow,
jump-leap,465668-490018,5,,glove,
jump-leap,465668-490018,5,,num_unique,
jump-leap,465668-490018,5,,swow,
jump-leap,465668-490018,6,,glove,
jump-leap,465668-490018,6,,num_unique,
jump-leap,465668-490018,6,,swow,
jump-leap,465668-490018,7,,glove,
jump-leap,465668-490018,7,,num_unique,
jump-leap,465668-490018,7,,swow,
jump-leap,465668-490018,8,,glove,
jump-leap,465668-490018,8,,num_unique,
jump-leap,465668-490018,8,,swow,
jump-leap,466145-475071,1,hop,glove,Out
jump-leap,466145-475071,1,hop,num_unique,In
jump-leap,466145-475071,1,hop,swow,In
jump-leap,466145-475071,2,up,glove,Out
jump-leap,466145-475071,2,up,num_unique,In
jump-leap,466145-475071,2,up,swow,Out
jump-leap,466145-475071,3,frog,glove,Out
jump-leap,466145-475071,3,frog,num_unique,In
jump-leap,466145-475071,3,frog,swow,Out
jump-leap,466145-475071,4,,glove,
jump-leap,466145-475071,4,,num_unique,
jump-leap,466145-475071,4,,swow,
jump-leap,466145-475071,5,,glove,
jump-leap,466145-475071,5,,num_unique,
jump-leap,466145-475071,5,,swow,
jump-leap,466145-475071,6,,glove,
jump-leap,466145-475071,6,,num_unique,
jump-leap,466145-475071,6,,swow,
jump-leap,466145-475071,7,,glove,
jump-leap,466145-475071,7,,num_unique,
jump-leap,466145-475071,7,,swow,
jump-leap,466145-475071,8,,glove,
jump-leap,466145-475071,8,,num_unique,
jump-leap,466145-475071,8,,swow,
jump-leap,466195-455551,1,bound,glove,Out
jump-leap,466195-455551,1,bound,num_unique,In
jump-leap,466195-455551,1,bound,swow,Out
jump-leap,466195-455551,2,hop,glove,Out
jump-leap,466195-455551,2,hop,num_unique,In
jump-leap,466195-455551,2,hop,swow,In
jump-leap,466195-455551,3,trampoline,glove,Out
jump-leap,466195-455551,3,trampoline,num_unique,In
jump-leap,466195-455551,3,trampoline,swow,In
jump-leap,466195-455551,4,,glove,
jump-leap,466195-455551,4,,num_unique,
jump-leap,466195-455551,4,,swow,
jump-leap,466195-455551,5,,glove,
jump-leap,466195-455551,5,,num_unique,
jump-leap,466195-455551,5,,swow,
jump-leap,466195-455551,6,,glove,
jump-leap,466195-455551,6,,num_unique,
jump-leap,466195-455551,6,,swow,
jump-leap,466195-455551,7,,glove,
jump-leap,466195-455551,7,,num_unique,
jump-leap,466195-455551,7,,swow,
jump-leap,466195-455551,8,,glove,
jump-leap,466195-455551,8,,num_unique,
jump-leap,466195-455551,8,,swow,
jump-leap,466351-465700,1,bounce,glove,Out
jump-leap,466351-465700,1,bounce,num_unique,In
jump-leap,466351-465700,1,bounce,swow,In
jump-leap,466351-465700,2,up,glove,Out
jump-leap,466351-465700,2,up,num_unique,In
jump-leap,466351-465700,2,up,swow,Out
jump-leap,466351-465700,3,high,glove,Out
jump-leap,466351-465700,3,high,num_unique,In
jump-leap,466351-465700,3,high,swow,Out
jump-leap,466351-465700,4,,glove,
jump-leap,466351-465700,4,,num_unique,
jump-leap,466351-465700,4,,swow,
jump-leap,466351-465700,5,,glove,
jump-leap,466351-465700,5,,num_unique,
jump-leap,466351-465700,5,,swow,
jump-leap,466351-465700,6,,glove,
jump-leap,466351-465700,6,,num_unique,
jump-leap,466351-465700,6,,swow,
jump-leap,466351-465700,7,,glove,
jump-leap,466351-465700,7,,num_unique,
jump-leap,466351-465700,7,,swow,
jump-leap,466351-465700,8,,glove,
jump-leap,466351-465700,8,,num_unique,
jump-leap,466351-465700,8,,swow,
jump-leap,472844-473444,1,hop,glove,Out
jump-leap,472844-473444,1,hop,num_unique,In
jump-leap,472844-473444,1,hop,swow,In
jump-leap,472844-473444,2,skip,glove,Out
jump-leap,472844-473444,2,skip,num_unique,Out
jump-leap,472844-473444,2,skip,swow,In
jump-leap,472844-473444,3,run,glove,Out
jump-leap,472844-473444,3,run,num_unique,Out
jump-leap,472844-473444,3,run,swow,In
jump-leap,472844-473444,4,,glove,
jump-leap,472844-473444,4,,num_unique,
jump-leap,472844-473444,4,,swow,
jump-leap,472844-473444,5,,glove,
jump-leap,472844-473444,5,,num_unique,
jump-leap,472844-473444,5,,swow,
jump-leap,472844-473444,6,,glove,
jump-leap,472844-473444,6,,num_unique,
jump-leap,472844-473444,6,,swow,
jump-leap,472844-473444,7,,glove,
jump-leap,472844-473444,7,,num_unique,
jump-leap,472844-473444,7,,swow,
jump-leap,472844-473444,8,,glove,
jump-leap,472844-473444,8,,num_unique,
jump-leap,472844-473444,8,,swow,
jump-leap,472848-466189,1,bound,glove,Out
jump-leap,472848-466189,1,bound,num_unique,In
jump-leap,472848-466189,1,bound,swow,Out
jump-leap,472848-466189,2,hop,glove,Out
jump-leap,472848-466189,2,hop,num_unique,In
jump-leap,472848-466189,2,hop,swow,In
jump-leap,472848-466189,3,spring,glove,Out
jump-leap,472848-466189,3,spring,num_unique,In
jump-leap,472848-466189,3,spring,swow,Out
jump-leap,472848-466189,4,,glove,
jump-leap,472848-466189,4,,num_unique,
jump-leap,472848-466189,4,,swow,
jump-leap,472848-466189,5,,glove,
jump-leap,472848-466189,5,,num_unique,
jump-leap,472848-466189,5,,swow,
jump-leap,472848-466189,6,,glove,
jump-leap,472848-466189,6,,num_unique,
jump-leap,472848-466189,6,,swow,
jump-leap,472848-466189,7,,glove,
jump-leap,472848-466189,7,,num_unique,
jump-leap,472848-466189,7,,swow,
jump-leap,472848-466189,8,,glove,
jump-leap,472848-466189,8,,num_unique,
jump-leap,472848-466189,8,,swow,
jump-leap,473115-463794,1,trampoline,glove,Out
jump-leap,473115-463794,1,trampoline,num_unique,In
jump-leap,473115-463794,1,trampoline,swow,In
jump-leap,473115-463794,2,hop,glove,Out
jump-leap,473115-463794,2,hop,num_unique,In
jump-leap,473115-463794,2,hop,swow,In
jump-leap,473115-463794,3,action,glove,Out
jump-leap,473115-463794,3,action,num_unique,In
jump-leap,473115-463794,3,action,swow,Out
jump-leap,473115-463794,4,feet,glove,Out
jump-leap,473115-463794,4,feet,num_unique,Out
jump-leap,473115-463794,4,feet,swow,Out
jump-leap,473115-463794,5,,glove,
jump-leap,473115-463794,5,,num_unique,
jump-leap,473115-463794,5,,swow,
jump-leap,473115-463794,6,,glove,
jump-leap,473115-463794,6,,num_unique,
jump-leap,473115-463794,6,,swow,
jump-leap,473115-463794,7,,glove,
jump-leap,473115-463794,7,,num_unique,
jump-leap,473115-463794,7,,swow,
jump-leap,473115-463794,8,,glove,
jump-leap,473115-463794,8,,num_unique,
jump-leap,473115-463794,8,,swow,
jump-leap,473130-490559,1,high,glove,Out
jump-leap,473130-490559,1,high,num_unique,In
jump-leap,473130-490559,1,high,swow,Out
jump-leap,473130-490559,2,air,glove,Out
jump-leap,473130-490559,2,air,num_unique,In
jump-leap,473130-490559,2,air,swow,Out
jump-leap,473130-490559,3,skip,glove,Out
jump-leap,473130-490559,3,skip,num_unique,Out
jump-leap,473130-490559,3,skip,swow,In
jump-leap,473130-490559,4,hop,glove,Out
jump-leap,473130-490559,4,hop,num_unique,In
jump-leap,473130-490559,4,hop,swow,In
jump-leap,473130-490559,5,,glove,
jump-leap,473130-490559,5,,num_unique,
jump-leap,473130-490559,5,,swow,
jump-leap,473130-490559,6,,glove,
jump-leap,473130-490559,6,,num_unique,
jump-leap,473130-490559,6,,swow,
jump-leap,473130-490559,7,,glove,
jump-leap,473130-490559,7,,num_unique,
jump-leap,473130-490559,7,,swow,
jump-leap,473130-490559,8,,glove,
jump-leap,473130-490559,8,,num_unique,
jump-leap,473130-490559,8,,swow,
jump-leap,473184-487224,1,high,glove,Out
jump-leap,473184-487224,1,high,num_unique,In
jump-leap,473184-487224,1,high,swow,Out
jump-leap,473184-487224,2,legs,glove,Out
jump-leap,473184-487224,2,legs,num_unique,In
jump-leap,473184-487224,2,legs,swow,Out
jump-leap,473184-487224,3,quick,glove,Out
jump-leap,473184-487224,3,quick,num_unique,Out
jump-leap,473184-487224,3,quick,swow,Out
jump-leap,473184-487224,4,,glove,
jump-leap,473184-487224,4,,num_unique,
jump-leap,473184-487224,4,,swow,
jump-leap,473184-487224,5,,glove,
jump-leap,473184-487224,5,,num_unique,
jump-leap,473184-487224,5,,swow,
jump-leap,473184-487224,6,,glove,
jump-leap,473184-487224,6,,num_unique,
jump-leap,473184-487224,6,,swow,
jump-leap,473184-487224,7,,glove,
jump-leap,473184-487224,7,,num_unique,
jump-leap,473184-487224,7,,swow,
jump-leap,473184-487224,8,,glove,
jump-leap,473184-487224,8,,num_unique,
jump-leap,473184-487224,8,,swow,
jump-leap,473468-490173,1,up,glove,Out
jump-leap,473468-490173,1,up,num_unique,In
jump-leap,473468-490173,1,up,swow,Out
jump-leap,473468-490173,2,bounce,glove,Out
jump-leap,473468-490173,2,bounce,num_unique,In
jump-leap,473468-490173,2,bounce,swow,In
jump-leap,473468-490173,3,synonym,glove,Out
jump-leap,473468-490173,3,synonym,num_unique,Out
jump-leap,473468-490173,3,synonym,swow,Out
jump-leap,473468-490173,4,,glove,
jump-leap,473468-490173,4,,num_unique,
jump-leap,473468-490173,4,,swow,
jump-leap,473468-490173,5,,glove,
jump-leap,473468-490173,5,,num_unique,
jump-leap,473468-490173,5,,swow,
jump-leap,473468-490173,6,,glove,
jump-leap,473468-490173,6,,num_unique,
jump-leap,473468-490173,6,,swow,
jump-leap,473468-490173,7,,glove,
jump-leap,473468-490173,7,,num_unique,
jump-leap,473468-490173,7,,swow,
jump-leap,473468-490173,8,,glove,
jump-leap,473468-490173,8,,num_unique,
jump-leap,473468-490173,8,,swow,
jump-leap,473706-458155,1,gymnastics,glove,Out
jump-leap,473706-458155,1,gymnastics,num_unique,In
jump-leap,473706-458155,1,gymnastics,swow,In
jump-leap,473706-458155,2,dance,glove,Out
jump-leap,473706-458155,2,dance,num_unique,Out
jump-leap,473706-458155,2,dance,swow,Out
jump-leap,473706-458155,3,track,glove,Out
jump-leap,473706-458155,3,track,num_unique,Out
jump-leap,473706-458155,3,track,swow,Out
jump-leap,473706-458155,4,,glove,
jump-leap,473706-458155,4,,num_unique,
jump-leap,473706-458155,4,,swow,
jump-leap,473706-458155,5,,glove,
jump-leap,473706-458155,5,,num_unique,
jump-leap,473706-458155,5,,swow,
jump-leap,473706-458155,6,,glove,
jump-leap,473706-458155,6,,num_unique,
jump-leap,473706-458155,6,,swow,
jump-leap,473706-458155,7,,glove,
jump-leap,473706-458155,7,,num_unique,
jump-leap,473706-458155,7,,swow,
jump-leap,473706-458155,8,,glove,
jump-leap,473706-458155,8,,num_unique,
jump-leap,473706-458155,8,,swow,
jump-leap,473736-473763,1,basketball,glove,Out
jump-leap,473736-473763,1,basketball,num_unique,In
jump-leap,473736-473763,1,basketball,swow,Out
jump-leap,473736-473763,2,pounce,glove,Out
jump-leap,473736-473763,2,pounce,num_unique,Out
jump-leap,473736-473763,2,pounce,swow,In
jump-leap,473736-473763,3,hop,glove,Out
jump-leap,473736-473763,3,hop,num_unique,In
jump-leap,473736-473763,3,hop,swow,In
jump-leap,473736-473763,4,,glove,
jump-leap,473736-473763,4,,num_unique,
jump-leap,473736-473763,4,,swow,
jump-leap,473736-473763,5,,glove,
jump-leap,473736-473763,5,,num_unique,
jump-leap,473736-473763,5,,swow,
jump-leap,473736-473763,6,,glove,
jump-leap,473736-473763,6,,num_unique,
jump-leap,473736-473763,6,,swow,
jump-leap,473736-473763,7,,glove,
jump-leap,473736-473763,7,,num_unique,
jump-leap,473736-473763,7,,swow,
jump-leap,473736-473763,8,,glove,
jump-leap,473736-473763,8,,num_unique,
jump-leap,473736-473763,8,,swow,
jump-leap,473749-473360,1,action,glove,Out
jump-leap,473749-473360,1,action,num_unique,In
jump-leap,473749-473360,1,action,swow,Out
jump-leap,473749-473360,2,frog,glove,Out
jump-leap,473749-473360,2,frog,num_unique,In
jump-leap,473749-473360,2,frog,swow,Out
jump-leap,473749-473360,3,high,glove,Out
jump-leap,473749-473360,3,high,num_unique,In
jump-leap,473749-473360,3,high,swow,Out
jump-leap,473749-473360,4,,glove,
jump-leap,473749-473360,4,,num_unique,
jump-leap,473749-473360,4,,swow,
jump-leap,473749-473360,5,,glove,
jump-leap,473749-473360,5,,num_unique,
jump-leap,473749-473360,5,,swow,
jump-leap,473749-473360,6,,glove,
jump-leap,473749-473360,6,,num_unique,
jump-leap,473749-473360,6,,swow,
jump-leap,473749-473360,7,,glove,
jump-leap,473749-473360,7,,num_unique,
jump-leap,473749-473360,7,,swow,
jump-leap,473749-473360,8,,glove,
jump-leap,473749-473360,8,,num_unique,
jump-leap,473749-473360,8,,swow,
jump-leap,474297-455411,1,frog,glove,Out
jump-leap,474297-455411,1,frog,num_unique,In
jump-leap,474297-455411,1,frog,swow,Out
jump-leap,474297-455411,2,pole-vault,glove,Out
jump-leap,474297-455411,2,pole-vault,num_unique,Out
jump-leap,474297-455411,2,pole-vault,swow,Out
jump-leap,474297-455411,3,spring,glove,Out
jump-leap,474297-455411,3,spring,num_unique,In
jump-leap,474297-455411,3,spring,swow,Out
jump-leap,474297-455411,4,,glove,
jump-leap,474297-455411,4,,num_unique,
jump-leap,474297-455411,4,,swow,
jump-leap,474297-455411,5,,glove,
jump-leap,474297-455411,5,,num_unique,
jump-leap,474297-455411,5,,swow,
jump-leap,474297-455411,6,,glove,
jump-leap,474297-455411,6,,num_unique,
jump-leap,474297-455411,6,,swow,
jump-leap,474297-455411,7,,glove,
jump-leap,474297-455411,7,,num_unique,
jump-leap,474297-455411,7,,swow,
jump-leap,474297-455411,8,,glove,
jump-leap,474297-455411,8,,num_unique,
jump-leap,474297-455411,8,,swow,
jump-leap,474298-475599,1,hop,glove,Out
jump-leap,474298-475599,1,hop,num_unique,In
jump-leap,474298-475599,1,hop,swow,In
jump-leap,474298-475599,2,hopscotch,glove,Out
jump-leap,474298-475599,2,hopscotch,num_unique,Out
jump-leap,474298-475599,2,hopscotch,swow,Out
jump-leap,474298-475599,3,puddles,glove,Out
jump-leap,474298-475599,3,puddles,num_unique,Out
jump-leap,474298-475599,3,puddles,swow,Out
jump-leap,474298-475599,4,,glove,
jump-leap,474298-475599,4,,num_unique,
jump-leap,474298-475599,4,,swow,
jump-leap,474298-475599,5,,glove,
jump-leap,474298-475599,5,,num_unique,
jump-leap,474298-475599,5,,swow,
jump-leap,474298-475599,6,,glove,
jump-leap,474298-475599,6,,num_unique,
jump-leap,474298-475599,6,,swow,
jump-leap,474298-475599,7,,glove,
jump-leap,474298-475599,7,,num_unique,
jump-leap,474298-475599,7,,swow,
jump-leap,474298-475599,8,,glove,
jump-leap,474298-475599,8,,num_unique,
jump-leap,474298-475599,8,,swow,
jump-leap,475267-490546,1,hop,glove,Out
jump-leap,475267-490546,1,hop,num_unique,In
jump-leap,475267-490546,1,hop,swow,In
jump-leap,475267-490546,2,spring,glove,Out
jump-leap,475267-490546,2,spring,num_unique,In
jump-leap,475267-490546,2,spring,swow,Out
jump-leap,475267-490546,3,step,glove,In
jump-leap,475267-490546,3,step,num_unique,Out
jump-leap,475267-490546,3,step,swow,Out
jump-leap,475267-490546,4,,glove,
jump-leap,475267-490546,4,,num_unique,
jump-leap,475267-490546,4,,swow,
jump-leap,475267-490546,5,,glove,
jump-leap,475267-490546,5,,num_unique,
jump-leap,475267-490546,5,,swow,
jump-leap,475267-490546,6,,glove,
jump-leap,475267-490546,6,,num_unique,
jump-leap,475267-490546,6,,swow,
jump-leap,475267-490546,7,,glove,
jump-leap,475267-490546,7,,num_unique,
jump-leap,475267-490546,7,,swow,
jump-leap,475267-490546,8,,glove,
jump-leap,475267-490546,8,,num_unique,
jump-leap,475267-490546,8,,swow,
jump-leap,475561-473741,1,soar,glove,Out
jump-leap,475561-473741,1,soar,num_unique,In
jump-leap,475561-473741,1,soar,swow,Out
jump-leap,475561-473741,2,frolic,glove,Out
jump-leap,475561-473741,2,frolic,num_unique,In
jump-leap,475561-473741,2,frolic,swow,In
jump-leap,475561-473741,3,fun,glove,Out
jump-leap,475561-473741,3,fun,num_unique,Out
jump-leap,475561-473741,3,fun,swow,Out
jump-leap,475561-473741,4,,glove,
jump-leap,475561-473741,4,,num_unique,
jump-leap,475561-473741,4,,swow,
jump-leap,475561-473741,5,,glove,
jump-leap,475561-473741,5,,num_unique,
jump-leap,475561-473741,5,,swow,
jump-leap,475561-473741,6,,glove,
jump-leap,475561-473741,6,,num_unique,
jump-leap,475561-473741,6,,swow,
jump-leap,475561-473741,7,,glove,
jump-leap,475561-473741,7,,num_unique,
jump-leap,475561-473741,7,,swow,
jump-leap,475561-473741,8,,glove,
jump-leap,475561-473741,8,,num_unique,
jump-leap,475561-473741,8,,swow,
jump-leap,475635-488152,1,hop,glove,Out
jump-leap,475635-488152,1,hop,num_unique,In
jump-leap,475635-488152,1,hop,swow,In
jump-leap,475635-488152,2,bunny,glove,Out
jump-leap,475635-488152,2,bunny,num_unique,Out
jump-leap,475635-488152,2,bunny,swow,Out
jump-leap,475635-488152,3,skip,glove,Out
jump-leap,475635-488152,3,skip,num_unique,Out
jump-leap,475635-488152,3,skip,swow,In
jump-leap,475635-488152,4,,glove,
jump-leap,475635-488152,4,,num_unique,
jump-leap,475635-488152,4,,swow,
jump-leap,475635-488152,5,,glove,
jump-leap,475635-488152,5,,num_unique,
jump-leap,475635-488152,5,,swow,
jump-leap,475635-488152,6,,glove,
jump-leap,475635-488152,6,,num_unique,
jump-leap,475635-488152,6,,swow,
jump-leap,475635-488152,7,,glove,
jump-leap,475635-488152,7,,num_unique,
jump-leap,475635-488152,7,,swow,
jump-leap,475635-488152,8,,glove,
jump-leap,475635-488152,8,,num_unique,
jump-leap,475635-488152,8,,swow,
jump-leap,475843-472942,1,gymnastics,glove,Out
jump-leap,475843-472942,1,gymnastics,num_unique,In
jump-leap,475843-472942,1,gymnastics,swow,In
jump-leap,475843-472942,2,bunnies,glove,Out
jump-leap,475843-472942,2,bunnies,num_unique,Out
jump-leap,475843-472942,2,bunnies,swow,Out
jump-leap,475843-472942,3,flip,glove,In
jump-leap,475843-472942,3,flip,num_unique,Out
jump-leap,475843-472942,3,flip,swow,In
jump-leap,475843-472942,4,,glove,
jump-leap,475843-472942,4,,num_unique,
jump-leap,475843-472942,4,,swow,
jump-leap,475843-472942,5,,glove,
jump-leap,475843-472942,5,,num_unique,
jump-leap,475843-472942,5,,swow,
jump-leap,475843-472942,6,,glove,
jump-leap,475843-472942,6,,num_unique,
jump-leap,475843-472942,6,,swow,
jump-leap,475843-472942,7,,glove,
jump-leap,475843-472942,7,,num_unique,
jump-leap,475843-472942,7,,swow,
jump-leap,475843-472942,8,,glove,
jump-leap,475843-472942,8,,num_unique,
jump-leap,475843-472942,8,,swow,
jump-leap,475881-473301,1,air,glove,Out
jump-leap,475881-473301,1,air,num_unique,In
jump-leap,475881-473301,1,air,swow,Out
jump-leap,475881-473301,2,vault,glove,Out
jump-leap,475881-473301,2,vault,num_unique,Out
jump-leap,475881-473301,2,vault,swow,Out
jump-leap,475881-473301,3,hop,glove,Out
jump-leap,475881-473301,3,hop,num_unique,In
jump-leap,475881-473301,3,hop,swow,In
jump-leap,475881-473301,4,,glove,
jump-leap,475881-473301,4,,num_unique,
jump-leap,475881-473301,4,,swow,
jump-leap,475881-473301,5,,glove,
jump-leap,475881-473301,5,,num_unique,
jump-leap,475881-473301,5,,swow,
jump-leap,475881-473301,6,,glove,
jump-leap,475881-473301,6,,num_unique,
jump-leap,475881-473301,6,,swow,
jump-leap,475881-473301,7,,glove,
jump-leap,475881-473301,7,,num_unique,
jump-leap,475881-473301,7,,swow,
jump-leap,475881-473301,8,,glove,
jump-leap,475881-473301,8,,num_unique,
jump-leap,475881-473301,8,,swow,
jump-leap,485894-457849,1,bounce,glove,Out
jump-leap,485894-457849,1,bounce,num_unique,In
jump-leap,485894-457849,1,bounce,swow,In
jump-leap,485894-457849,2,hop,glove,Out
jump-leap,485894-457849,2,hop,num_unique,In
jump-leap,485894-457849,2,hop,swow,In
jump-leap,485894-457849,3,game,glove,Out
jump-leap,485894-457849,3,game,num_unique,Out
jump-leap,485894-457849,3,game,swow,Out
jump-leap,485894-457849,4,,glove,
jump-leap,485894-457849,4,,num_unique,
jump-leap,485894-457849,4,,swow,
jump-leap,485894-457849,5,,glove,
jump-leap,485894-457849,5,,num_unique,
jump-leap,485894-457849,5,,swow,
jump-leap,485894-457849,6,,glove,
jump-leap,485894-457849,6,,num_unique,
jump-leap,485894-457849,6,,swow,
jump-leap,485894-457849,7,,glove,
jump-leap,485894-457849,7,,num_unique,
jump-leap,485894-457849,7,,swow,
jump-leap,485894-457849,8,,glove,
jump-leap,485894-457849,8,,num_unique,
jump-leap,485894-457849,8,,swow,
jump-leap,486041-457632,1,hop,glove,Out
jump-leap,486041-457632,1,hop,num_unique,In
jump-leap,486041-457632,1,hop,swow,In
jump-leap,486041-457632,2,bound,glove,Out
jump-leap,486041-457632,2,bound,num_unique,In
jump-leap,486041-457632,2,bound,swow,Out
jump-leap,486041-457632,3,spring,glove,Out
jump-leap,486041-457632,3,spring,num_unique,In
jump-leap,486041-457632,3,spring,swow,Out
jump-leap,486041-457632,4,,glove,
jump-leap,486041-457632,4,,num_unique,
jump-leap,486041-457632,4,,swow,
jump-leap,486041-457632,5,,glove,
jump-leap,486041-457632,5,,num_unique,
jump-leap,486041-457632,5,,swow,
jump-leap,486041-457632,6,,glove,
jump-leap,486041-457632,6,,num_unique,
jump-leap,486041-457632,6,,swow,
jump-leap,486041-457632,7,,glove,
jump-leap,486041-457632,7,,num_unique,
jump-leap,486041-457632,7,,swow,
jump-leap,486041-457632,8,,glove,
jump-leap,486041-457632,8,,num_unique,
jump-leap,486041-457632,8,,swow,
jump-leap,486051-473300,1,hop,glove,Out
jump-leap,486051-473300,1,hop,num_unique,In
jump-leap,486051-473300,1,hop,swow,In
jump-leap,486051-473300,2,up,glove,Out
jump-leap,486051-473300,2,up,num_unique,In
jump-leap,486051-473300,2,up,swow,Out
jump-leap,486051-473300,3,bounce,glove,Out
jump-leap,486051-473300,3,bounce,num_unique,In
jump-leap,486051-473300,3,bounce,swow,In
jump-leap,486051-473300,4,,glove,
jump-leap,486051-473300,4,,num_unique,
jump-leap,486051-473300,4,,swow,
jump-leap,486051-473300,5,,glove,
jump-leap,486051-473300,5,,num_unique,
jump-leap,486051-473300,5,,swow,
jump-leap,486051-473300,6,,glove,
jump-leap,486051-473300,6,,num_unique,
jump-leap,486051-473300,6,,swow,
jump-leap,486051-473300,7,,glove,
jump-leap,486051-473300,7,,num_unique,
jump-leap,486051-473300,7,,swow,
jump-leap,486051-473300,8,,glove,
jump-leap,486051-473300,8,,num_unique,
jump-leap,486051-473300,8,,swow,
jump-leap,486052-490835,1,up,glove,Out
jump-leap,486052-490835,1,up,num_unique,In
jump-leap,486052-490835,1,up,swow,Out
jump-leap,486052-490835,2,air,glove,Out
jump-leap,486052-490835,2,air,num_unique,In
jump-leap,486052-490835,2,air,swow,Out
jump-leap,486052-490835,3,momentum,glove,Out
jump-leap,486052-490835,3,momentum,num_unique,Out
jump-leap,486052-490835,3,momentum,swow,Out
jump-leap,486052-490835,4,,glove,
jump-leap,486052-490835,4,,num_unique,
jump-leap,486052-490835,4,,swow,
jump-leap,486052-490835,5,,glove,
jump-leap,486052-490835,5,,num_unique,
jump-leap,486052-490835,5,,swow,
jump-leap,486052-490835,6,,glove,
jump-leap,486052-490835,6,,num_unique,
jump-leap,486052-490835,6,,swow,
jump-leap,486052-490835,7,,glove,
jump-leap,486052-490835,7,,num_unique,
jump-leap,486052-490835,7,,swow,
jump-leap,486052-490835,8,,glove,
jump-leap,486052-490835,8,,num_unique,
jump-leap,486052-490835,8,,swow,
jump-leap,486112-490466,1,hop,glove,Out
jump-leap,486112-490466,1,hop,num_unique,In
jump-leap,486112-490466,1,hop,swow,In
jump-leap,486112-490466,2,movement,glove,Out
jump-leap,486112-490466,2,movement,num_unique,Out
jump-leap,486112-490466,2,movement,swow,Out
jump-leap,486112-490466,3,jump rope,glove,Out
jump-leap,486112-490466,3,jump rope,num_unique,In
jump-leap,486112-490466,3,jump rope,swow,Out
jump-leap,486112-490466,4,,glove,
jump-leap,486112-490466,4,,num_unique,
jump-leap,486112-490466,4,,swow,
jump-leap,486112-490466,5,,glove,
jump-leap,486112-490466,5,,num_unique,
jump-leap,486112-490466,5,,swow,
jump-leap,486112-490466,6,,glove,
jump-leap,486112-490466,6,,num_unique,
jump-leap,486112-490466,6,,swow,
jump-leap,486112-490466,7,,glove,
jump-leap,486112-490466,7,,num_unique,
jump-leap,486112-490466,7,,swow,
jump-leap,486112-490466,8,,glove,
jump-leap,486112-490466,8,,num_unique,
jump-leap,486112-490466,8,,swow,
jump-leap,486514-466626,1,hop,glove,Out
jump-leap,486514-466626,1,hop,num_unique,In
jump-leap,486514-466626,1,hop,swow,In
jump-leap,486514-466626,2,frog,glove,Out
jump-leap,486514-466626,2,frog,num_unique,In
jump-leap,486514-466626,2,frog,swow,Out
jump-leap,486514-466626,3,bounce,glove,Out
jump-leap,486514-466626,3,bounce,num_unique,In
jump-leap,486514-466626,3,bounce,swow,In
jump-leap,486514-466626,4,,glove,
